Route_Name,Start_Location,End_Location,Station_Name,Station_Type,Latitude,Longitude,Station_Distance_km,Distance_from_End_km,Fare_INR,Travel_Time_min
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 006,Metro,18.582856640233754,73.83984728190723,7.031,5.624,9,17
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 007,Bus,18.593640262169842,73.83292556807623,8.437,4.218,9,20
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 008,Bus,18.60443435674264,73.82600417421561,9.843,2.812,10,24
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 009,Metro,18.61525949678334,73.81906070253713,11.249,1.406,11,27
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 010,Bus,18.626089591416097,73.8121719093671,12.655,0.0,11,30
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 001,Bus,18.530846806242053,73.84747465846235,0.0,4.941,5,0
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 002,Bus,18.529282725968912,73.8448176645891,0.329,4.611,5,1
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 003,Bus,18.527732776014158,73.84213291599164,0.659,4.282,5,2
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 004,Bus,18.52612836907194,73.83951835253674,0.988,3.953,5,2
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 005,Bus,18.524619096213165,73.83685497652031,1.317,3.623,6,3
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 006,Bus,18.52300077610018,73.8342039824795,1.647,3.294,6,4
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 007,Bus,18.52145528348305,73.83153959661166,1.976,2.964,6,5
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 008,Bus,18.519901636131845,73.82890567803572,2.306,2.635,6,6
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 009,Bus,18.518357132206127,73.82620573642087,2.635,2.306,6,6
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 010,Bus,18.5167488773487,73.8235916019827,2.964,1.976,6,7
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 011,Bus,18.515204056062018,73.82093772670717,3.294,1.647,7,8
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 012,Bus,18.513654302004657,73.81825857355541,3.623,1.318,7,9
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 013,Metro,18.512090337388333,73.81560173976263,3.952,0.988,7,9
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 014,Bus,18.510540704299167,73.81298059420384,4.282,0.659,7,10
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 015,Bus,18.508937348209187,73.81026960574525,4.611,0.329,7,11
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 016,Metro,18.507398201810883,73.80764686894565,4.941,0.0,7,12
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 001,Bus,18.507411385162197,73.80765182735075,0.0,13.636,5,0
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 002,Bus,18.518498527472396,73.80692252601398,1.24,12.396,6,3
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 003,Bus,18.529668818413825,73.80620261727229,2.479,11.157,6,6
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 004,Bus,18.54082115991417,73.8055080694988,3.719,9.917,7,9
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 005,Bus,18.55189262057226,73.80476362615066,4.959,8.678,7,12
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 006,Metro,18.56301868324603,73.80402844382546,6.198,7.438,8,15
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 007,Bus,18.574163704120156,73.80332180435137,7.438,6.198,9,18
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 008,Bus,18.585276375312873,73.80259446630805,8.678,4.959,9,21
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 009,Bus,18.596383996345903,73.80189023521613,9.917,3.719,10,24
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 010,Metro,18.60754237479453,73.80113516610086,11.157,2.479,11,27
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 011,Bus,18.618637973221375,73.80044714459238,12.396,1.24,11,30
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 012,Bus,18.629776672472072,73.7996812631846,13.636,0.0,12,33
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 001,Bus,18.50106054949023,73.86269057856776,0.0,3.678,5,0
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 002,Bus,18.504006755697446,73.86113437653194,0.368,3.31,5,1
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 003,Metro,18.50700335551171,73.85964593137805,0.736,2.943,5,2
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 004,Bus,18.509995578940384,73.85811197862913,1.103,2.575,6,3
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 005,Bus,18.512928297453442,73.85660816372925,1.471,2.207,6,4
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 006,Metro,18.51595519585991,73.85507417985443,1.839,1.839,6,4
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 007,Bus,18.518925626260224,73.85355216674746,2.207,1.471,6,5
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 008,Metro,18.521880690511605,73.85205008103732,2.575,1.103,6,6
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 009,Bus,18.524871551753844,73.8505326108731,2.943,0.736,6,7
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 010,Bus,18.527831538832636,73.8489948044472,3.31,0.368,7,8
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 011,Bus,18.530830278524924,73.84747085418908,3.678,0.0,7,9
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 001,Bus,18.52884704944224,73.87449433350058,0.0,6.296,5,0
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 002,Bus,18.52636202544891,73.8787278404545,0.525,5.771,5,1
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 003,Bus,18.523914377919844,73.88298525221182,1.049,5.247,6,3
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 004,Bus,18.521469428045577,73.88727476198407,1.574,4.722,6,4
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 005,Bus,18.51905529690487,73.89150613686192,2.099,4.197,6,5
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 006,Bus,18.516591803493803,73.89576287582138,2.623,3.673,6,6
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 007,Bus,18.514185202938517,73.9000446520403,3.148,3.148,7,8
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 008,Bus,18.51171771824913,73.90426867487733,3.673,2.623,7,9
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 009,Bus,18.50927480918864,73.90852282118084,4.197,2.099,7,10
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 010,Bus,18.506862572792006,73.91280085532925,4.722,1.574,7,11
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 011,Bus,18.504389744822074,73.91709038064627,5.247,1.049,8,13
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 012,Bus,18.50197656052721,73.92134350355292,5.771,0.525,8,14
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 013,Bus,18.49952281589056,73.92562726430789,6.296,0.0,8,15
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 001,Bus,18.528796212467192,73.87446755172667,0.0,6.839,5,0
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 002,Bus,18.5303756194566,73.87880209436788,0.489,6.351,5,1
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 003,Metro,18.531945554173245,73.88312270041257,0.977,5.862,5,2
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 004,Bus,18.533531627474343,73.88744601330787,1.466,5.374,6,4
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 005,Bus,18.535139763568722,73.89174578374461,1.954,4.885,6,5
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 006,Bus,18.536698297949446,73.89611001845148,2.443,4.397,6,6
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 007,Bus,18.5383309713843,73.90037793891757,2.931,3.908,6,7
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 008,Metro,18.53987133968125,73.90474630667059,3.42,3.42,7,8
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 009,Bus,18.541461203808243,73.90902643572637,3.908,2.931,7,9
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 010,Bus,18.543076260209673,73.91339234051696,4.397,2.443,7,11
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 011,Bus,18.54465275661957,73.91766308542644,4.885,1.954,7,12
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 012,Metro,18.546240298914174,73.92201363553964,5.374,1.466,8,13
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 013,Bus,18.547806250543864,73.92637045233599,5.862,0.977,8,14
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 014,Metro,18.54941296036637,73.93067563924754,6.351,0.489,8,15
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 015,Metro,18.550974697055675,73.93499422790327,6.839,0.0,8,16
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 001,Bus,18.62609246396642,73.8121761612606,0.0,4.001,5,0
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 002,Metro,18.62784735396321,73.81724536297476,0.572,3.43,5,1
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 003,Bus,18.629616424608567,73.82235310534223,1.143,2.858,6,3
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 004,Bus,18.631400911560597,73.82740296289055,1.715,2.287,6,4
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 005,Bus,18.633174876998826,73.83252966347,2.287,1.715,6,5
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 006,Bus,18.634955926945306,73.83760185863719,2.858,1.143,6,7
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 007,Bus,18.636742046415392,73.84272188562726,3.43,0.572,7,8
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 008,Metro,18.63850557862182,73.84776788194156,4.001,0.0,7,10
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 001,Bus,18.50743491072258,73.80764380322353,0.0,7.437,5,0
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 002,Bus,18.509544961948205,73.8143461013924,0.744,6.693,5,2
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 003,Bus,18.511704132335993,73.82098198214118,1.487,5.949,6,4
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 004,Bus,18.513817115252973,73.8276894299708,2.231,5.206,6,5
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 005,Bus,18.515942352029093,73.83437810741422,2.975,4.462,6,7
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 006,Bus,18.518107757242888,73.84107256589164,3.719,3.718,7,9
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 007,Bus,18.520256206429345,73.84774016029107,4.462,2.975,7,11
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 008,Bus,18.522368570040083,73.85448139082386,5.206,2.231,8,12
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 009,Bus,18.524512400431806,73.86111470979979,5.95,1.487,8,14
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 010,Bus,18.52667178931952,73.86777186162631,6.693,0.744,8,16
Kothrud Depot–Pune Station,Kothrud Depot,Pune Station,Kothrud Depot Stop 011,Bus,18.528779629163424,73.874452795578,7.437,0.0,9,18
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 001,Metro,18.501065305921305,73.86270211309065,0.0,9.43,5,0
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 002,Bus,18.50491800627846,73.86826326666134,0.725,8.704,5,2
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 003,Bus,18.508738860396456,73.87385693495584,1.451,7.979,6,3
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 004,Bus,18.51256942376061,73.87935362983603,2.176,7.253,6,5
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 005,Bus,18.51641757533832,73.88491956169173,2.902,6.528,6,7
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 006,Bus,18.52024313589736,73.89046555764197,3.627,5.803,7,9
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 007,Bus,18.524087716131987,73.89604724407694,4.352,5.077,7,10
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 008,Bus,18.52795511586998,73.90162349346032,5.078,4.352,8,12
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 009,Bus,18.531774008506847,73.90717851354837,5.803,3.627,8,14
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 010,Bus,18.535593954849624,73.91274099081956,6.528,2.901,8,16
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 011,Bus,18.539422589829595,73.91829960019037,7.254,2.176,9,17
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 012,Bus,18.543281142401113,73.92385667824253,7.979,1.451,9,19
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 013,Bus,18.547125600824074,73.92938691362274,8.704,0.725,9,21
Swargate–Kharadi,Swargate,Kharadi,Swargate Stop 014,Bus,18.550995937932615,73.93495095420695,9.43,0.0,10,23
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 001,Bus,18.499562655905127,73.92561416898218,0.0,19.644,5,0
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 002,Bus,18.510366837984666,73.91510152023834,1.637,18.007,6,4
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 003,Bus,18.52123851787382,73.90458793437391,3.275,16.37,7,8
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 004,Metro,18.532123521151988,73.8941064861962,4.912,14.733,7,12
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 005,Bus,18.542964589120587,73.88362428801904,6.549,13.096,8,16
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 006,Bus,18.553796824675654,73.8731697947769,8.186,11.458,9,20
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 007,Bus,18.564654067234727,73.86266390640681,9.823,9.821,10,24
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 008,Bus,18.57551012537324,73.85213215815175,11.46,8.184,11,28
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 009,Bus,18.586361482729977,73.84166322616561,13.097,6.547,12,31
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 010,Bus,18.597259785207505,73.83117420320478,14.734,4.91,12,35
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 011,Metro,18.60811992256555,73.82067418606587,16.371,3.274,13,39
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 012,Metro,18.618941120816284,73.81017873618102,18.008,1.637,14,43
Hadapsar–PCMC,Hadapsar,PCMC,Hadapsar Stop 013,Bus,18.62976990015181,73.79969538716732,19.644,0.0,15,47
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 001,Bus,18.528793828647718,73.8744892306599,0.0,12.655,5,0
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 002,Bus,18.53628994484217,73.86965704142415,0.973,11.681,5,2
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 003,Bus,18.5437504100266,73.86489326039325,1.947,10.708,6,5
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 004,Bus,18.55124474466071,73.86009577245528,2.92,9.734,6,7
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 005,Bus,18.558740414609435,73.85530747518462,3.894,8.761,7,9
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 006,Bus,18.566251719568537,73.85051375601765,4.867,7.787,7,12
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 007,Bus,18.573659425567797,73.845720837451,5.841,6.814,8,14
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 008,Bus,18.581187598126412,73.84093949849398,6.814,5.84,8,16
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 009,Bus,18.588677398271965,73.83615355548967,7.788,4.867,9,19
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 010,Bus,18.596174977329284,73.83133074326253,8.761,3.893,9,21
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 011,Bus,18.603623155105364,73.82652926722481,9.734,2.92,10,23
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 012,Bus,18.611130376798595,73.82171944128919,10.708,1.947,10,26
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 013,Bus,18.61860078974915,73.81695359917758,11.681,0.973,11,28
Pune Station–Pimpri,Pune Station,Pimpri,Pune Station Stop 014,Bus,18.626115399354077,73.81211845619393,12.655,0.0,11,30
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 001,Bus,18.530837241263193,73.8474843481126,0.0,4.941,5,0
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 002,Bus,18.52751950714413,73.84177770544485,0.706,4.235,5,2
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 003,Bus,18.524086860636892,73.83610307164611,1.412,3.529,6,3
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 004,Bus,18.520789809663466,73.83042056091156,2.117,2.823,6,5
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 005,Bus,18.517420929684718,73.82473032516532,2.823,2.117,6,7
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 006,Bus,18.514056352624245,73.81902331434662,3.529,1.412,7,8
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 007,Bus,18.51075151472215,73.81333371088402,4.235,0.706,7,10
Shivaji Nagar–Kothrud Depot,Shivaji Nagar,Kothrud Depot,Shivaji Nagar Stop 008,Bus,18.507387297164467,73.80764158354089,4.941,0.0,7,12
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 001,Bus,18.50740490085893,73.80766036447592,0.0,13.636,5,0
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 002,Bus,18.517623333611144,73.80696111246293,1.136,12.5,6,3
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 003,Bus,18.527788264998136,73.80634222939324,2.273,11.363,6,5
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 004,Bus,18.537965958266227,73.80565771991564,3.409,10.227,7,8
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 005,Bus,18.548243078283953,73.805001395934,4.545,9.091,7,11
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 006,Bus,18.55838566681885,73.80434029836844,5.682,7.954,8,14
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 007,Bus,18.568613090749828,73.8036999909893,6.818,6.818,8,16
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 008,Bus,18.578777048701884,73.80301520270324,7.954,5.682,9,19
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 009,Bus,18.58901654409538,73.80238071490452,9.091,4.545,10,22
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 010,Bus,18.59920919855763,73.80168808214466,10.227,3.409,10,25
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 011,Bus,18.609409462842127,73.8010408721124,11.363,2.273,11,27
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 012,Bus,18.61957763925532,73.80037893001965,12.5,1.136,11,30
Kothrud Depot–PCMC,Kothrud Depot,PCMC,Kothrud Depot Stop 013,Metro,18.629801491633902,73.79976568760684,13.636,0.0,12,33
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 001,Bus,18.501078941077896,73.86269652308387,0.0,3.678,5,0
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 002,Bus,18.503768345069513,73.86130069647494,0.334,3.344,5,1
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 003,Bus,18.50645701395447,73.8598890908909,0.669,3.009,5,2
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 004,Bus,18.509163294260627,73.85852113944935,1.003,2.675,6,2
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 005,Bus,18.511852841571905,73.8571432399943,1.338,2.341,6,3
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 006,Bus,18.514592364834154,73.85575713457163,1.672,2.006,6,4
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 007,Bus,18.517295717604796,73.85438883415725,2.006,1.672,6,5
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 008,Bus,18.520001669891155,73.85300516035387,2.341,1.337,6,6
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 009,Bus,18.5227428069363,73.85160819567716,2.675,1.003,6,6
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 010,Metro,18.525394358285638,73.85025931469205,3.009,0.669,7,7
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 011,Bus,18.528084849838404,73.84884176479505,3.344,0.334,7,8
Swargate–Shivaji Nagar,Swargate,Shivaji Nagar,Swargate Stop 012,Bus,18.53082305699815,73.84743342942208,3.678,0.0,7,9
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 001,Bus,18.528826758900912,73.87447182954125,0.0,6.296,5,0
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 002,Bus,18.526358046009832,73.87878647442466,0.525,5.771,5,1
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 003,Bus,18.52387500438057,73.88297046580483,1.049,5.247,6,3
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 004,Bus,18.521488198777334,73.88725381025657,1.574,4.722,6,4
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 005,Bus,18.519075133047746,73.89152001494158,2.099,4.197,6,5
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 006,Bus,18.516638583129204,73.89575050768292,2.623,3.673,6,6
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 007,Bus,18.51412782762495,73.90003728002412,3.148,3.148,7,8
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 008,Bus,18.511730308380173,73.90427019109727,3.673,2.623,7,9
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 009,Bus,18.509269063849484,73.90856627149773,4.197,2.099,7,10
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 010,Bus,18.506883794012378,73.91281584727192,4.722,1.574,7,11
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 011,Bus,18.504438691032025,73.91706268935862,5.247,1.049,8,13
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 012,Metro,18.501956874161014,73.92132702414455,5.771,0.525,8,14
Pune Station–Hadapsar,Pune Station,Hadapsar,Pune Station Stop 013,Bus,18.499497004097684,73.92558418142767,6.296,0.0,8,15
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 001,Bus,18.528792640709636,73.8744774639897,0.0,6.839,5,0
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 002,Bus,18.53077981057569,73.8799778238214,0.622,6.218,5,1
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 003,Bus,18.53284097936413,73.88545335696729,1.244,5.596,6,3
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 004,Bus,18.53483499016706,73.89095502071989,1.865,4.974,6,4
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 005,Bus,18.536855890188384,73.89649514482734,2.487,4.352,6,6
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 006,Bus,18.53888187824974,73.90199424860835,3.109,3.731,7,7
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 007,Bus,18.540915424166318,73.90746970120868,3.731,3.109,7,9
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 008,Bus,18.542912930767358,73.91299184320127,4.352,2.487,7,10
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 009,Bus,18.544947187884905,73.91848510595753,4.974,1.865,7,12
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 010,Metro,18.546968713901,73.92397375924618,5.596,1.243,8,13
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 011,Bus,18.54896843227389,73.92949713631637,6.218,0.622,8,15
Pune Station–Kharadi,Pune Station,Kharadi,Pune Station Stop 012,Bus,18.551004338636336,73.93499434579387,6.839,0.0,8,16
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 001,Bus,18.626073959762575,73.81215817982105,0.0,4.001,5,0
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 002,Bus,18.627103237740485,73.81513162566004,0.333,3.668,5,1
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 003,Bus,18.628130885888165,73.818093119348,0.667,3.335,5,2
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 004,Bus,18.629142720683735,73.82107029244374,1.0,3.001,6,2
Pimpri–Bhosari,Pimpri,Bhosari,Pimpri Stop 005,Bus,18.6302071209276,73.82404224780532,1.334,2.668,6,3
